"lat","lon","year","month","fleet","catch","hooks"
10,-135,1975,11,"JPN",0,2851
20,-135,1975,11,"JPN",1,3010
25,-135,1975,11,"JPN",11,154377
30,-135,1975,11,"JPN",8,33977
-25,-130,1975,11,"JPN",119,180959
-20,-130,1975,11,"JPN",0,3036
-15,-130,1975,11,"JPN",128,98393
-10,-130,1975,11,"JPN",1,16975
0,-130,1975,11,"JPN",16,22028
5,-130,1975,11,"JPN",6,29271
-25,-125,1975,11,"JPN",74,107490
-20,-125,1975,11,"JPN",7,8870
-15,-125,1975,11,"JPN",189,249058
0,-125,1975,11,"JPN",0,3168
5,-125,1975,11,"JPN",38,40909
-25,-120,1975,11,"JPN",34,67003
-20,-120,1975,11,"JPN",0,2838
-15,-120,1975,11,"JPN",70,64698
5,-120,1975,11,"JPN",0,7663
-20,-115,1975,11,"JPN",7,17134
-15,-115,1975,11,"JPN",104,142303
5,-115,1975,11,"JPN",0,2554
15,-115,1975,11,"JPN",82,80784
20,-115,1975,11,"JPN",181,65736
25,-115,1975,11,"JPN",26,2693
-20,-110,1975,11,"JPN",133,138032
-15,-110,1975,11,"JPN",24,57691
-10,-110,1975,11,"JPN",11,5956
5,-110,1975,11,"JPN",3,5108
15,-110,1975,11,"JPN",0,2640
20,-110,1975,11,"JPN",41,88546
-20,-105,1975,11,"JPN",147,66607
-15,-105,1975,11,"JPN",100,97976
0,-105,1975,11,"JPN",25,187816
15,-105,1975,11,"JPN",4,9240
-20,-100,1975,11,"JPN",203,127182
-15,-100,1975,11,"JPN",133,204154
-5,-100,1975,11,"JPN",1,12355
0,-100,1975,11,"JPN",61,463484
-25,-95,1975,11,"JPN",1,2587
-20,-95,1975,11,"JPN",32,25648
-15,-95,1975,11,"JPN",393,423719
0,-95,1975,11,"JPN",71,249955
10,-95,1975,11,"JPN",18,72109
-20,-90,1975,11,"JPN",70,31343
-5,-90,1975,11,"JPN",34,93713
0,-90,1975,11,"JPN",443,664360
-5,-85,1975,11,"JPN",44,65444
0,-85,1975,11,"JPN",650,1612706
0,-80,1975,11,"JPN",1,10709
-10,-150,1976,11,"JPN",21,69413
0,-150,1976,11,"JPN",0,2376
20,-150,1976,11,"JPN",9,7136
25,-150,1976,11,"JPN",2,26176
30,-150,1976,11,"JPN",8,33385
35,-150,1976,11,"JPN",2,2200
-15,-145,1976,11,"JPN",9,43446
-10,-145,1976,11,"JPN",27,55839
-5,-145,1976,11,"JPN",65,87797
0,-145,1976,11,"JPN",5,8987
5,-145,1976,11,"JPN",26,35097
25,-145,1976,11,"JPN",0,2376
30,-145,1976,11,"JPN",7,25551
-20,-140,1976,11,"JPN",3,6326
-15,-140,1976,11,"JPN",0,7841
-10,-140,1976,11,"JPN",2,7734
-5,-140,1976,11,"JPN",146,248604
0,-140,1976,11,"JPN",6,17628
5,-140,1976,11,"JPN",0,2460
25,-140,1976,11,"JPN",0,2305
30,-140,1976,11,"JPN",0,14634
-30,-135,1976,11,"JPN",1,5153
-25,-135,1976,11,"JPN",9,24371
-15,-135,1976,11,"JPN",7,14057
-10,-135,1976,11,"JPN",3,37368
-5,-135,1976,11,"JPN",25,137348
0,-135,1976,11,"JPN",6,5424
20,-135,1976,11,"JPN",1,4888
25,-135,1976,11,"JPN",1,35805
-30,-130,1976,11,"JPN",2,10373
-25,-130,1976,11,"JPN",57,125787
-20,-130,1976,11,"JPN",3,4181
-15,-130,1976,11,"JPN",112,286587
-10,-130,1976,11,"JPN",1,13658
-5,-130,1976,11,"JPN",1,2576
-30,-125,1976,11,"JPN",43,82880
-25,-125,1976,11,"JPN",398,716476
-20,-125,1976,11,"JPN",20,40231
-15,-125,1976,11,"JPN",677,980050
-10,-125,1976,11,"JPN",0,12837
-5,-125,1976,11,"JPN",2,60697
0,-125,1976,11,"JPN",1,2373
10,-125,1976,11,"JPN",45,73405
-30,-120,1976,11,"JPN",17,35482
-25,-120,1976,11,"JPN",207,639852
-20,-120,1976,11,"JPN",45,57648
-15,-120,1976,11,"JPN",269,417430
-10,-120,1976,11,"JPN",15,52615
-5,-120,1976,11,"JPN",1,17086
0,-120,1976,11,"JPN",9,9492
25,-120,1976,11,"JPN",6,2486
-30,-115,1976,11,"JPN",12,30589
-25,-115,1976,11,"JPN",63,154175
-20,-115,1976,11,"JPN",10,22851
-15,-115,1976,11,"JPN",197,260928
-10,-115,1976,11,"JPN",176,411731
-5,-115,1976,11,"JPN",1,4882
0,-115,1976,11,"JPN",8,14256
15,-115,1976,11,"JPN",10,89021
20,-115,1976,11,"JPN",165,197016
25,-115,1976,11,"JPN",961,167240
-25,-110,1976,11,"JPN",0,7469
-20,-110,1976,11,"JPN",62,125839
-15,-110,1976,11,"JPN",280,372217
-10,-110,1976,11,"JPN",114,431347
-5,-110,1976,11,"JPN",0,2681
0,-110,1976,11,"JPN",150,231706
5,-110,1976,11,"JPN",7,14692
20,-110,1976,11,"JPN",0,4837
-25,-105,1976,11,"JPN",1,2430
-20,-105,1976,11,"JPN",6,7899
-15,-105,1976,11,"JPN",5,5288
-10,-105,1976,11,"JPN",41,56772
-5,-105,1976,11,"JPN",10,236120
0,-105,1976,11,"JPN",247,399679
5,-105,1976,11,"JPN",6,12690
-20,-100,1976,11,"JPN",0,2712
-15,-100,1976,11,"JPN",48,50647
-10,-100,1976,11,"JPN",7,37228
-5,-100,1976,11,"JPN",34,432808
0,-100,1976,11,"JPN",11,77542
-20,-95,1976,11,"JPN",34,50833
-15,-95,1976,11,"JPN",12,26877
-10,-95,1976,11,"JPN",11,32375
-5,-95,1976,11,"JPN",51,215256
0,-95,1976,11,"JPN",34,52188
10,-95,1976,11,"JPN",1,12430
-15,-90,1976,11,"JPN",18,33013
-10,-90,1976,11,"JPN",5,40934
0,-90,1976,11,"JPN",115,178803
5,-90,1976,11,"JPN",0,4068
-10,-85,1976,11,"JPN",1,2373
-5,-85,1976,11,"JPN",37,68874
0,-85,1976,11,"JPN",19,107085
0,-80,1976,11,"JPN",0,7594
5,-80,1976,11,"JPN",0,25425
-15,-150,1977,11,"JPN",0,14352
-5,-150,1977,11,"JPN",0,2111
25,-150,1977,11,"JPN",0,10947
30,-150,1977,11,"JPN",94,235022
35,-150,1977,11,"JPN",33,19927
-10,-145,1977,11,"JPN",36,67266
-5,-145,1977,11,"JPN",15,32743
20,-145,1977,11,"JPN",0,2330
25,-145,1977,11,"JPN",2,16349
30,-145,1977,11,"JPN",25,111192
-25,-140,1977,11,"JPN",2,2392
-15,-140,1977,11,"JPN",5,7750
-10,-140,1977,11,"JPN",46,204055
-5,-140,1977,11,"JPN",0,31778
0,-140,1977,11,"JPN",3,8320
30,-140,1977,11,"JPN",7,17099
-15,-135,1977,11,"JPN",50,108313
-10,-135,1977,11,"JPN",76,300017
-5,-135,1977,11,"JPN",2,10015
0,-135,1977,11,"JPN",8,12480
5,-135,1977,11,"JPN",21,30368
-25,-130,1977,11,"JPN",18,34944
-20,-130,1977,11,"JPN",0,2184
-15,-130,1977,11,"JPN",215,385368
-10,-130,1977,11,"JPN",39,141921
-5,-130,1977,11,"JPN",3,16016
0,-130,1977,11,"JPN",15,49140
5,-130,1977,11,"JPN",20,94682
-30,-125,1977,11,"JPN",0,2600
-25,-125,1977,11,"JPN",114,352544
-20,-125,1977,11,"JPN",24,48229
-15,-125,1977,11,"JPN",414,755417
-10,-125,1977,11,"JPN",97,243103
-5,-125,1977,11,"JPN",1,17784
0,-125,1977,11,"JPN",55,103252
5,-125,1977,11,"JPN",14,23260
-25,-120,1977,11,"JPN",23,88649
-20,-120,1977,11,"JPN",27,40160
-15,-120,1977,11,"JPN",499,846690
-10,-120,1977,11,"JPN",219,362098
-5,-120,1977,11,"JPN",1,9728
0,-120,1977,11,"JPN",139,191436
5,-120,1977,11,"JPN",14,14850
10,-120,1977,11,"JPN",0,2080
20,-120,1977,11,"JPN",8,14820
-20,-115,1977,11,"JPN",0,2340
-15,-115,1977,11,"JPN",594,665340
-10,-115,1977,11,"JPN",192,343127
-5,-115,1977,11,"JPN",7,11627
0,-115,1977,11,"JPN",62,107074
5,-115,1977,11,"JPN",6,14923
-15,-110,1977,11,"JPN",161,201767
-10,-110,1977,11,"JPN",41,234233
-5,-110,1977,11,"JPN",0,7134
0,-110,1977,11,"JPN",41,91716
5,-110,1977,11,"JPN",10,14976
-20,-105,1977,11,"JPN",31,25520
-15,-105,1977,11,"JPN",296,282385
-10,-105,1977,11,"JPN",17,28725
-5,-105,1977,11,"JPN",0,9017
0,-105,1977,11,"JPN",131,268803
5,-105,1977,11,"JPN",2,4576
-25,-100,1977,11,"JPN",0,1872
-20,-100,1977,11,"JPN",29,7020
-15,-100,1977,11,"JPN",71,69513
-10,-100,1977,11,"JPN",0,6261
-5,-100,1977,11,"JPN",12,45271
0,-100,1977,11,"JPN",264,441096
5,-100,1977,11,"JPN",7,7176
-25,-95,1977,11,"JPN",60,36140
-20,-95,1977,11,"JPN",662,268287
-15,-95,1977,11,"JPN",379,286537
-10,-95,1977,11,"JPN",1,13370
-5,-95,1977,11,"JPN",31,79487
0,-95,1977,11,"JPN",259,232136
5,-95,1977,11,"JPN",28,23358
10,-95,1977,11,"JPN",5,63900
-30,-90,1977,11,"JPN",7,2236
-25,-90,1977,11,"JPN",125,115627
-20,-90,1977,11,"JPN",18,16983
-15,-90,1977,11,"JPN",329,268984
-10,-90,1977,11,"JPN",0,5664
-5,-90,1977,11,"JPN",75,42203
0,-90,1977,11,"JPN",182,251394
5,-90,1977,11,"JPN",0,13728
10,-90,1977,11,"JPN",7,40560
-25,-85,1977,11,"JPN",9,4618
-5,-85,1977,11,"JPN",389,230570
0,-85,1977,11,"JPN",275,231026
0,-80,1977,11,"JPN",10,116303
5,-80,1977,11,"JPN",0,20613
-5,-150,1978,11,"JPN",9,47933
15,-150,1978,11,"JPN",1,24835
20,-150,1978,11,"JPN",4,361661
25,-150,1978,11,"JPN",0,23282
30,-150,1978,11,"JPN",13,187589
35,-150,1978,11,"JPN",5,26453
-5,-145,1978,11,"JPN",17,90550
15,-145,1978,11,"JPN",2,128358
20,-145,1978,11,"JPN",35,825029
25,-145,1978,11,"JPN",0,11036
30,-145,1978,11,"JPN",3,30824
35,-145,1978,11,"JPN",0,4454
-15,-140,1978,11,"JPN",26,65484
-10,-140,1978,11,"JPN",64,248054
-5,-140,1978,11,"JPN",3,70128
0,-140,1978,11,"JPN",0,4943
5,-140,1978,11,"JPN",0,4943
15,-140,1978,11,"JPN",0,54716
20,-140,1978,11,"JPN",29,571089
25,-140,1978,11,"JPN",2,30203
30,-140,1978,11,"JPN",0,20911
-25,-135,1978,11,"JPN",22,29211
-15,-135,1978,11,"JPN",184,485165
-10,-135,1978,11,"JPN",91,340953
-5,-135,1978,11,"JPN",0,7105
0,-135,1978,11,"JPN",3,2322
5,-135,1978,11,"JPN",3,20983
15,-135,1978,11,"JPN",0,25712
20,-135,1978,11,"JPN",10,142671
25,-135,1978,11,"JPN",2,48637
30,-135,1978,11,"JPN",1,154138
-30,-130,1978,11,"JPN",2,2461
-25,-130,1978,11,"JPN",64,146692
-20,-130,1978,11,"JPN",3,2263
-15,-130,1978,11,"JPN",286,491756
-10,-130,1978,11,"JPN",43,126328
0,-130,1978,11,"JPN",1,10748
5,-130,1978,11,"JPN",92,168509
20,-130,1978,11,"JPN",0,26483
-25,-125,1978,11,"JPN",78,211074
-20,-125,1978,11,"JPN",2,9042
-15,-125,1978,11,"JPN",468,810858
-10,-125,1978,11,"JPN",183,522152
-5,-125,1978,11,"JPN",1,2247
0,-125,1978,11,"JPN",10,19009
5,-125,1978,11,"JPN",68,102046
-25,-120,1978,11,"JPN",11,25033
-15,-120,1978,11,"JPN",1222,1692451
-10,-120,1978,11,"JPN",295,564294
-5,-120,1978,11,"JPN",0,7330
0,-120,1978,11,"JPN",4,5104
5,-120,1978,11,"JPN",0,5104
-20,-115,1978,11,"JPN",4,4922
-15,-115,1978,11,"JPN",590,431193
-10,-115,1978,11,"JPN",132,266874
-5,-115,1978,11,"JPN",0,2247
0,-115,1978,11,"JPN",0,2247
5,-115,1978,11,"JPN",2,7062
-20,-110,1978,11,"JPN",5,6696
-15,-110,1978,11,"JPN",249,241940
-10,-110,1978,11,"JPN",9,43838
-5,-110,1978,11,"JPN",0,2375
0,-110,1978,11,"JPN",11,37151
5,-110,1978,11,"JPN",8,38694
-25,-105,1978,11,"JPN",11,23005
-20,-105,1978,11,"JPN",5,5029
-15,-105,1978,11,"JPN",26,24963
-10,-105,1978,11,"JPN",6,14017
-5,-105,1978,11,"JPN",1,20632
0,-105,1978,11,"JPN",38,86366
5,-105,1978,11,"JPN",11,52644
-20,-100,1978,11,"JPN",212,80637
-15,-100,1978,11,"JPN",157,75109
-10,-100,1978,11,"JPN",0,8838
-5,-100,1978,11,"JPN",2,20769
0,-100,1978,11,"JPN",72,236438
5,-100,1978,11,"JPN",4,41944
-35,-95,1978,11,"JPN",3,5350
-20,-95,1978,11,"JPN",191,75028
-15,-95,1978,11,"JPN",301,317513
-10,-95,1978,11,"JPN",0,4879
0,-95,1978,11,"JPN",2,8079
10,-95,1978,11,"JPN",1,39109
-35,-90,1978,11,"JPN",20,25701
-30,-90,1978,11,"JPN",4,12573
-25,-90,1978,11,"JPN",5,9801
-20,-90,1978,11,"JPN",86,57823
-15,-90,1978,11,"JPN",121,168192
-10,-90,1978,11,"JPN",2,6848
-5,-90,1978,11,"JPN",0,2568
0,-90,1978,11,"JPN",9,19859
-30,-85,1978,11,"JPN",0,2301
-25,-85,1978,11,"JPN",19,24300
-20,-85,1978,11,"JPN",238,211763
-5,-85,1978,11,"JPN",75,122617
0,-85,1978,11,"JPN",306,359155
0,-80,1978,11,"JPN",12,48060
-10,-150,1979,11,"JPN",26,123631
-5,-150,1979,11,"JPN",42,217956
0,-150,1979,11,"JPN",0,4200
5,-150,1979,11,"JPN",1,15555
20,-150,1979,11,"JPN",4,62152
25,-150,1979,11,"JPN",5,6709
30,-150,1979,11,"JPN",4,38933
-15,-145,1979,11,"JPN",5,34666
-10,-145,1979,11,"JPN",222,553283
-5,-145,1979,11,"JPN",45,135647
0,-145,1979,11,"JPN",0,2780
5,-145,1979,11,"JPN",9,42464
15,-145,1979,11,"JPN",0,21048
20,-145,1979,11,"JPN",1,182198
25,-145,1979,11,"JPN",0,7476
30,-145,1979,11,"JPN",0,30408
-15,-140,1979,11,"JPN",204,386270
-10,-140,1979,11,"JPN",299,918787
-5,-140,1979,11,"JPN",14,54873
0,-140,1979,11,"JPN",21,24255
5,-140,1979,11,"JPN",2,2205
15,-140,1979,11,"JPN",0,6552
20,-140,1979,11,"JPN",3,333988
25,-140,1979,11,"JPN",0,14817
30,-140,1979,11,"JPN",1,7476
-15,-135,1979,11,"JPN",190,421887
-10,-135,1979,11,"JPN",130,583586
-5,-135,1979,11,"JPN",1,11844
0,-135,1979,11,"JPN",11,26145
5,-135,1979,11,"JPN",9,27510
15,-135,1979,11,"JPN",1,31752
20,-135,1979,11,"JPN",2,265787
25,-135,1979,11,"JPN",1,29240
30,-135,1979,11,"JPN",8,40005
-15,-130,1979,11,"JPN",200,459260
-10,-130,1979,11,"JPN",114,413400
-5,-130,1979,11,"JPN",3,20580
0,-130,1979,11,"JPN",13,25956
5,-130,1979,11,"JPN",3,7277
15,-130,1979,11,"JPN",0,4611
20,-130,1979,11,"JPN",7,198815
30,-130,1979,11,"JPN",0,6825
-20,-125,1979,11,"JPN",6,18900
-15,-125,1979,11,"JPN",391,610100
-10,-125,1979,11,"JPN",91,310596
-5,-125,1979,11,"JPN",2,31343
0,-125,1979,11,"JPN",3,8505
5,-125,1979,11,"JPN",17,65016
30,-125,1979,11,"JPN",0,4725
-15,-120,1979,11,"JPN",483,675607
-10,-120,1979,11,"JPN",109,230202
-5,-120,1979,11,"JPN",2,33075
0,-120,1979,11,"JPN",6,7161
5,-120,1979,11,"JPN",5,23037
-15,-115,1979,11,"JPN",433,510638
-10,-115,1979,11,"JPN",32,79990
-5,-115,1979,11,"JPN",5,70655
0,-115,1979,11,"JPN",4,7161
5,-115,1979,11,"JPN",1,7103
15,-115,1979,11,"JPN",1,34650
-15,-110,1979,11,"JPN",114,81155
-10,-110,1979,11,"JPN",17,23930
-5,-110,1979,11,"JPN",1,27027
0,-110,1979,11,"JPN",74,155731
5,-110,1979,11,"JPN",25,101654
-15,-105,1979,11,"JPN",74,53487
0,-105,1979,11,"JPN",63,134038
5,-105,1979,11,"JPN",12,37119
-20,-100,1979,11,"JPN",26,9513
-15,-100,1979,11,"JPN",92,63133
-5,-100,1979,11,"JPN",12,48004
0,-100,1979,11,"JPN",34,111363
5,-100,1979,11,"JPN",2,4830
-20,-95,1979,11,"JPN",195,105987
-15,-95,1979,11,"JPN",4,5555
5,-95,1979,11,"JPN",1,62874
-25,-90,1979,11,"JPN",4,7560
-20,-90,1979,11,"JPN",67,46503
-15,-90,1979,11,"JPN",21,20528
-5,-90,1979,11,"JPN",2,7644
0,-90,1979,11,"JPN",6,29096
-25,-85,1979,11,"JPN",76,81207
-20,-85,1979,11,"JPN",56,57330
-10,-85,1979,11,"JPN",2,18604
-5,-85,1979,11,"JPN",503,1315883
0,-85,1979,11,"JPN",2,14501
-15,-150,1980,11,"JPN",53,23760
-10,-150,1980,11,"JPN",6,32400
-5,-150,1980,11,"JPN",5,63908
0,-150,1980,11,"JPN",0,2225
5,-150,1980,11,"JPN",2,13352
15,-150,1980,11,"JPN",0,18143
20,-150,1980,11,"JPN",0,4004
25,-150,1980,11,"JPN",0,31445
30,-150,1980,11,"JPN",157,330665
35,-150,1980,11,"JPN",108,24170
-10,-145,1980,11,"JPN",9,31493
-5,-145,1980,11,"JPN",6,15876
0,-145,1980,11,"JPN",6,14969
5,-145,1980,11,"JPN",1,8901
15,-145,1980,11,"JPN",0,51626
20,-145,1980,11,"JPN",0,29345
25,-145,1980,11,"JPN",0,10925
30,-145,1980,11,"JPN",1,22163
-15,-140,1980,11,"JPN",13,41602
-10,-140,1980,11,"JPN",12,67667
-5,-140,1980,11,"JPN",22,50381
0,-140,1980,11,"JPN",6,27799
5,-140,1980,11,"JPN",0,13705
15,-140,1980,11,"JPN",0,2322
20,-140,1980,11,"JPN",1,88776
25,-140,1980,11,"JPN",0,12484
30,-140,1980,11,"JPN",0,12149
-15,-135,1980,11,"JPN",107,191666
-10,-135,1980,11,"JPN",82,333705
-5,-135,1980,11,"JPN",0,9342
0,-135,1980,11,"JPN",0,4860
5,-135,1980,11,"JPN",1,36450
15,-135,1980,11,"JPN",0,18792
20,-135,1980,11,"JPN",1,68310
25,-135,1980,11,"JPN",1,28771
30,-135,1980,11,"JPN",0,9720
-15,-130,1980,11,"JPN",463,833009
-10,-130,1980,11,"JPN",133,550055
5,-130,1980,11,"JPN",8,37964
25,-130,1980,11,"JPN",1,42160
30,-130,1980,11,"JPN",6,72900
-30,-125,1980,11,"JPN",0,2495
-15,-125,1980,11,"JPN",485,652293
-10,-125,1980,11,"JPN",217,656869
-5,-125,1980,11,"JPN",0,9361
0,-125,1980,11,"JPN",2,7021
5,-125,1980,11,"JPN",3,9451
-30,-120,1980,11,"JPN",4,7484
-25,-120,1980,11,"JPN",4,17464
-20,-120,1980,11,"JPN",1,7020
-15,-120,1980,11,"JPN",715,1077422
-10,-120,1980,11,"JPN",378,902950
-5,-120,1980,11,"JPN",1,11664
0,-120,1980,11,"JPN",2,2430
5,-120,1980,11,"JPN",0,6966
10,-120,1980,11,"JPN",1,13673
15,-120,1980,11,"JPN",3,18274
-30,-115,1980,11,"JPN",1,2495
-25,-115,1980,11,"JPN",6,17464
-20,-115,1980,11,"JPN",4,7355
-15,-115,1980,11,"JPN",602,631766
-10,-115,1980,11,"JPN",42,114080
10,-115,1980,11,"JPN",0,13410
15,-115,1980,11,"JPN",25,138161
20,-115,1980,11,"JPN",397,59859
25,-115,1980,11,"JPN",89,6966
-20,-110,1980,11,"JPN",0,2624
-15,-110,1980,11,"JPN",224,137981
-10,-110,1980,11,"JPN",16,23533
5,-110,1980,11,"JPN",0,18576
10,-110,1980,11,"JPN",6,65649
15,-110,1980,11,"JPN",4,163828
20,-110,1980,11,"JPN",25,7047
-20,-105,1980,11,"JPN",132,58698
-15,-105,1980,11,"JPN",1093,725262
-10,-105,1980,11,"JPN",2,12118
5,-105,1980,11,"JPN",0,2322
-20,-100,1980,11,"JPN",210,94694
-15,-100,1980,11,"JPN",408,189832
-5,-100,1980,11,"JPN",2,24849
0,-100,1980,11,"JPN",21,57100
-20,-95,1980,11,"JPN",39,21006
-15,-95,1980,11,"JPN",13,19300
0,-95,1980,11,"JPN",10,21600
-20,-90,1980,11,"JPN",8,4914
-15,-90,1980,11,"JPN",0,9720
-10,-90,1980,11,"JPN",0,7484
-5,-90,1980,11,"JPN",13,28590
0,-90,1980,11,"JPN",6,29646
-25,-85,1980,11,"JPN",86,106887
-20,-85,1980,11,"JPN",160,164151
-10,-85,1980,11,"JPN",4,13997
-5,-85,1980,11,"JPN",71,362709
0,-85,1980,11,"JPN",37,201444
-25,-80,1980,11,"JPN",18,15552
0,-80,1980,11,"JPN",3,41927
-15,-150,1981,11,"JPN",3,11985
-10,-150,1981,11,"JPN",75,442744
-5,-150,1981,11,"JPN",30,147542
0,-150,1981,11,"JPN",3,22552
5,-150,1981,11,"JPN",8,31849
10,-150,1981,11,"JPN",0,11536
15,-150,1981,11,"JPN",0,11536
20,-150,1981,11,"JPN",0,3876
25,-150,1981,11,"JPN",0,2050
30,-150,1981,11,"JPN",25,457642
35,-150,1981,11,"JPN",0,2448
-15,-145,1981,11,"JPN",21,55029
-10,-145,1981,11,"JPN",120,361322
-5,-145,1981,11,"JPN",2,46148
5,-145,1981,11,"JPN",6,9302
10,-145,1981,11,"JPN",0,2203
15,-145,1981,11,"JPN",0,22442
25,-145,1981,11,"JPN",0,2499
30,-145,1981,11,"JPN",0,9996
-15,-140,1981,11,"JPN",66,130571
-10,-140,1981,11,"JPN",25,101782
-5,-140,1981,11,"JPN",0,2244
0,-140,1981,11,"JPN",3,2326
5,-140,1981,11,"JPN",2,2326
15,-140,1981,11,"JPN",0,9139
20,-140,1981,11,"JPN",1,33599
25,-140,1981,11,"JPN",2,40168
30,-140,1981,11,"JPN",0,4651
35,-140,1981,11,"JPN",0,2326
-15,-135,1981,11,"JPN",405,747331
-10,-135,1981,11,"JPN",41,129069
-5,-135,1981,11,"JPN",10,20492
0,-135,1981,11,"JPN",5,4651
5,-135,1981,11,"JPN",0,2326
15,-135,1981,11,"JPN",0,16728
20,-135,1981,11,"JPN",8,191575
25,-135,1981,11,"JPN",3,22420
30,-135,1981,11,"JPN",2,32558
-15,-130,1981,11,"JPN",718,1385264
-10,-130,1981,11,"JPN",12,100435
-5,-130,1981,11,"JPN",8,14484
0,-130,1981,11,"JPN",24,19951
15,-130,1981,11,"JPN",1,7344
20,-130,1981,11,"JPN",11,133947
25,-130,1981,11,"JPN",1,13831
30,-130,1981,11,"JPN",4,27989
-15,-125,1981,11,"JPN",561,947037
-10,-125,1981,11,"JPN",37,135191
-5,-125,1981,11,"JPN",11,13586
20,-125,1981,11,"JPN",124,101976
25,-125,1981,11,"JPN",0,11016
-15,-120,1981,11,"JPN",444,876320
-10,-120,1981,11,"JPN",20,103770
-5,-120,1981,11,"JPN",6,13586
20,-120,1981,11,"JPN",72,40800
25,-120,1981,11,"JPN",166,54091
-20,-115,1981,11,"JPN",17,28050
-15,-115,1981,11,"JPN",278,413513
-10,-115,1981,11,"JPN",82,182641
-5,-115,1981,11,"JPN",4,2326
5,-115,1981,11,"JPN",0,2244
15,-115,1981,11,"JPN",9,19788
20,-115,1981,11,"JPN",719,86496
25,-115,1981,11,"JPN",47,4488
-20,-110,1981,11,"JPN",19,14450
-15,-110,1981,11,"JPN",120,176207
-10,-110,1981,11,"JPN",24,47568
-5,-110,1981,11,"JPN",0,8976
5,-110,1981,11,"JPN",0,13464
20,-110,1981,11,"JPN",29,6120
-20,-105,1981,11,"JPN",14,9384
-15,-105,1981,11,"JPN",125,157341
-10,-105,1981,11,"JPN",17,75910
-20,-100,1981,11,"JPN",147,82370
-15,-100,1981,11,"JPN",260,155062
-10,-100,1981,11,"JPN",0,12047
0,-100,1981,11,"JPN",1,7874
-20,-95,1981,11,"JPN",9,9741
-15,-95,1981,11,"JPN",23,21879
-5,-95,1981,11,"JPN",2,2295
0,-95,1981,11,"JPN",5,34884
-30,-90,1981,11,"JPN",71,68544
-20,-90,1981,11,"JPN",1,2295
-5,-90,1981,11,"JPN",9,16738
0,-90,1981,11,"JPN",3,58813
-25,-85,1981,11,"JPN",43,42963
-20,-85,1981,11,"JPN",132,175858
-10,-85,1981,11,"JPN",1,10603
-5,-85,1981,11,"JPN",62,401133
0,-85,1981,11,"JPN",103,655305
-20,-80,1981,11,"JPN",1,2550
0,-80,1981,11,"JPN",4,54856
-10,-150,1982,11,"JPN",16,78221
-5,-150,1982,11,"JPN",20,51205
0,-150,1982,11,"JPN",0,4752
30,-150,1982,11,"JPN",9,183140
-15,-145,1982,11,"JPN",6,34514
-10,-145,1982,11,"JPN",13,40492
-5,-145,1982,11,"JPN",13,20988
0,-145,1982,11,"JPN",1,12987
-15,-140,1982,11,"JPN",11,32012
-10,-140,1982,11,"JPN",8,25207
-5,-140,1982,11,"JPN",27,25477
0,-140,1982,11,"JPN",0,2223
5,-140,1982,11,"JPN",0,6669
20,-140,1982,11,"JPN",0,18572
-15,-135,1982,11,"JPN",55,87625
-10,-135,1982,11,"JPN",24,161602
-5,-135,1982,11,"JPN",31,156598
0,-135,1982,11,"JPN",2,20007
5,-135,1982,11,"JPN",0,2223
20,-135,1982,11,"JPN",2,238303
-15,-130,1982,11,"JPN",249,549883
-10,-130,1982,11,"JPN",79,302271
-5,-130,1982,11,"JPN",41,118516
20,-130,1982,11,"JPN",0,32324
25,-130,1982,11,"JPN",1,24208
30,-130,1982,11,"JPN",5,35531
-20,-125,1982,11,"JPN",3,10579
-15,-125,1982,11,"JPN",313,776763
-10,-125,1982,11,"JPN",105,437192
-5,-125,1982,11,"JPN",157,450252
0,-125,1982,11,"JPN",2,5088
25,-125,1982,11,"JPN",3,14437
30,-125,1982,11,"JPN",0,4961
-15,-120,1982,11,"JPN",277,545046
-10,-120,1982,11,"JPN",84,462676
-5,-120,1982,11,"JPN",40,136532
25,-120,1982,11,"JPN",15,38001
-15,-115,1982,11,"JPN",263,491858
-10,-115,1982,11,"JPN",41,153459
-5,-115,1982,11,"JPN",2,15284
15,-115,1982,11,"JPN",29,170003
20,-115,1982,11,"JPN",568,236656
25,-115,1982,11,"JPN",372,125266
-15,-110,1982,11,"JPN",558,664920
-10,-110,1982,11,"JPN",71,130675
-15,-105,1982,11,"JPN",226,382443
-10,-105,1982,11,"JPN",8,17755
-15,-100,1982,11,"JPN",7,5194
-5,-100,1982,11,"JPN",1,25944
-15,-95,1982,11,"JPN",1,4961
-10,-95,1982,11,"JPN",0,2682
-5,-95,1982,11,"JPN",0,5364
-30,-90,1982,11,"JPN",50,51951
-25,-90,1982,11,"JPN",18,24814
-20,-90,1982,11,"JPN",27,28450
-15,-85,1982,11,"JPN",0,2152
-10,-85,1982,11,"JPN",288,535714
-5,-85,1982,11,"JPN",239,414125
0,-85,1982,11,"JPN",0,30795
5,-85,1982,11,"JPN",0,2412
-10,-80,1982,11,"JPN",0,3780
0,-80,1982,11,"JPN",0,10238
5,-80,1982,11,"JPN",0,48230
-15,-150,1983,11,"JPN",9,55232
-10,-150,1983,11,"JPN",77,388832
0,-150,1983,11,"JPN",0,2438
5,-150,1983,11,"JPN",0,4876
25,-150,1983,11,"JPN",0,2544
30,-150,1983,11,"JPN",28,147044
35,-150,1983,11,"JPN",12,27984
-15,-145,1983,11,"JPN",6,15393
